network, highestPlatform,lowestPlatform,baseToken,flashFee,amountIn,amountAfterTrade1,amountAfterTrade2,amountOut,profit
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0010533763661869,1.0010533763661869,0.0010533763661868534
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0010533763661869,1.0010533763661869,0.0010533763661868534
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0010533763661869,1.0010533763661869,0.0010533763661868534
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0010533763661869,1.0010533763661869,0.0010533763661868534
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.000810067777281,1.000810067777281,0.0008100677772810982
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.102266772694,1.0005397577560826,1.0005397577560826,0.000539757756082615
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.098755475864,1.0005387502742795,1.0005387502742795,0.0005387502742795203
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.0979010289107,1.000538505111367,1.000538505111367,0.0005385051113671047
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.6979245727575,1.000997593215613,1.000997593215613,0.0009975932156129907
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.405943043096,1.0009138161690547,1.0009138161690547,0.0009138161690547264
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4457791689,1.0009252461830356,1.0009252461830356,0.0009252461830355774
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4468914578033,1.000925565327467,1.000925565327467,0.000925565327466904
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4459717092163,1.000925301427828,1.000925301427828,0.0009253014278280958
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.43438732016,1.0009219775672318,1.0009219775672318,0.0009219775672317798
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4444999758857,1.0009248791495016,1.0009248791495016,0.0009248791495015674
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.000919198391839,1.000919198391839,0.0009191983918390711
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.55235372432021,4.00102092383697,4.00102092383697,0.0010209238369700557
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0008674570036857,1.0008674570036857,0.0008674570036857343
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.424701279464,1.0006263073551325,1.0006263073551325,0.0006263073551324716
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53859949702425,4.000560615449155,4.000560615449155,0.0005606154491548665
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4240585391967,1.0006261229903044,1.0006261229903044,0.0006261229903044008
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4240585391967,1.0006261229903044,1.0006261229903044,0.0006261229903044008
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4240585391967,1.0006261229903044,1.0006261229903044,0.0006261229903044008
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4240585391967,1.0006261229903044,1.0006261229903044,0.0006261229903044008
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3488.4240585391967,1.0006261229903044,1.0006261229903044,0.0006261229903044008
